login_id,user_id,timestamp,ip_address,city,country,latitude,longitude,device_type,user_agent,login_successful,failed_attempts_before_success,mfa_change_flag,mfa_method,typing_speed_ms,session_duration_min,is_suspicious
LOG-EA0F3BDA7992,USR-000394,2026-02-23 17:16:32,200.165.46.157,Los Angeles,US,34.0083,-118.2853,tablet,Mozilla/5.0 (iPhone),False,2,False,authenticator_app,149.8,0,False
LOG-818B2628936E,USR-000405,2026-02-23 17:17:11,51.223.196.185,Houston,US,29.6469,-95.4019,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,160.8,59.0,False
LOG-B08CA39A7966,USR-000463,2026-02-23 17:17:28,51.127.129.133,Houston,US,29.7735,-95.3846,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,141.7,59.0,False
LOG-C2922FBB0C8A,USR-000224,2026-02-23 17:17:32,51.241.20.22,Houston,US,29.8481,-95.3395,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,111.2,69.5,False
LOG-CFDA5CD3CB4D,USR-000003,2026-02-23 17:18:17,162.129.67.67,Chicago,US,41.7956,-87.6417,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,sms,136.1,28.8,False
LOG-71DEC83931F7,USR-000330,2026-02-23 17:18:19,162.168.205.31,Chicago,US,41.8851,-87.6943,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,sms,160.0,99.0,False
LOG-5DDD4CDC965D,USR-000137,2026-02-23 17:20:52,200.216.138.88,Los Angeles,US,34.0697,-118.1076,unknown,Mozilla/5.0 (Linux),True,0,False,hardware_key,114.4,16.0,False
LOG-F8A08B60F88A,USR-000433,2026-02-23 17:20:57,51.32.131.224,Houston,US,29.7945,-95.3976,unknown,Mozilla/5.0 (Linux),True,0,False,authenticator_app,136.9,5.4,False
LOG-DC129E4E29C3,USR-000461,2026-02-23 17:23:43,200.37.47.186,Los Angeles,US,34.0348,-118.3478,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,119.3,117.5,False
LOG-36D63F45998F,USR-000269,2026-02-23 17:25:20,51.50.85.247,Houston,US,29.721,-95.4398,tablet,Mozilla/5.0 (Macintosh),True,0,False,email,115.0,20.6,False
LOG-FBF10B495604,USR-000276,2026-02-23 17:31:35,70.225.195.254,New York,US,40.7649,-74.0759,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,147.3,50.8,False
LOG-73F064DF680B,USR-000069,2026-02-23 17:32:51,162.194.170.41,Chicago,US,41.8474,-87.6304,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,72.8,50.2,False
LOG-6568394D73CE,USR-000329,2026-02-23 17:36:54,93.214.113.183,Miami,US,25.7258,-80.1495,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,101.6,102.7,False
LOG-D9A833FFF63F,USR-000428,2026-02-23 17:38:03,162.21.211.42,Chicago,US,41.8142,-87.5211,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,111.3,25.7,False
LOG-C9999333F9D0,USR-000319,2026-02-23 17:40:01,162.171.193.162,Chicago,US,41.8626,-87.5656,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,45.0,48.4,False
LOG-772E2A0002DA,USR-000044,2026-02-23 17:42:50,70.153.75.164,New York,US,40.6858,-74.0172,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,124.5,27.7,False
LOG-7B9F3E91F602,USR-000490,2026-02-23 17:48:42,200.176.203.254,Los Angeles,US,34.0174,-118.2988,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,133.9,43.1,False
LOG-4454DAFE4CE4,USR-000429,2026-02-23 17:49:07,70.159.83.111,New York,US,40.7237,-74.0102,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,158.8,26.8,False
LOG-6DB36CD06606,USR-000372,2026-02-23 17:50:02,200.28.220.125,Los Angeles,US,34.0089,-118.2483,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,108.2,52.7,False
LOG-4090604C9A87,USR-000200,2026-02-23 17:51:50,70.134.87.123,New York,US,40.7973,-74.0453,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,94.9,33.0,False
LOG-3C3782DCCE5B,USR-000315,2026-02-23 17:52:52,51.127.94.204,Houston,US,29.7522,-95.3011,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,authenticator_app,111.4,81.8,False
LOG-FFA5C4A00A2D,USR-000069,2026-02-23 17:55:49,162.244.1.170,Chicago,US,41.9538,-87.599,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,135.8,67.2,False
LOG-DAFE4E3D757E,USR-000097,2026-02-23 17:55:53,51.95.242.226,Houston,US,29.727,-95.2976,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,sms,180.0,61.6,False
LOG-C406B7F7F317,USR-000140,2026-02-23 17:55:58,162.82.146.132,Chicago,US,41.9753,-87.5471,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,email,149.4,53.5,False
LOG-06AA6FEB37F9,USR-000442,2026-02-23 17:59:51,70.121.240.158,New York,US,40.7718,-74.09,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,127.2,110.0,False
LOG-28D413F77D11,USR-000481,2026-02-23 18:00:35,200.153.166.237,Los Angeles,US,33.9843,-118.301,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,170.7,93.5,False
LOG-4E53623347AF,USR-000219,2026-02-23 18:01:19,51.104.33.105,Houston,US,29.8355,-95.3664,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,105.5,63.6,False
LOG-CDA5CF5F9A52,USR-000159,2026-02-23 18:05:27,70.175.6.184,New York,US,40.7542,-73.9873,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,108.5,33.3,False
LOG-DB0B1A984C65,USR-000321,2026-02-23 18:06:02,70.86.157.94,New York,US,40.7543,-73.9638,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,91.8,45.6,False
LOG-68B035196EB4,USR-000309,2026-02-23 18:06:15,162.151.40.250,Chicago,US,41.9819,-87.6524,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,74.3,20.8,False
LOG-AC6D1895DC90,USR-000268,2026-02-23 18:12:23,162.165.16.201,Chicago,US,41.9053,-87.608,unknown,Mozilla/5.0 (Linux),True,0,False,sms,86.1,108.3,False
LOG-BCA76AF220DE,USR-000265,2026-02-23 18:15:39,51.193.205.187,Houston,US,29.7817,-95.293,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,100.8,62.2,False
LOG-82E905C0C732,USR-000416,2026-02-23 18:18:48,51.11.102.176,Houston,US,29.7381,-95.3418,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,hardware_key,98.4,65.5,False
LOG-4428D858BA43,USR-000445,2026-02-23 18:20:16,51.60.75.143,Houston,US,29.742,-95.3417,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,106.8,21.5,False
LOG-57CAD2E534DC,USR-000175,2026-02-23 18:22:36,200.187.129.136,Los Angeles,US,34.0936,-118.3263,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,133.1,57.6,False
LOG-7436DA5609C8,USR-000464,2026-02-23 18:23:00,70.44.133.155,New York,US,40.6231,-74.0189,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,120.9,87.1,False
LOG-AA6B2B2165FC,USR-000316,2026-02-23 18:23:23,200.127.60.226,Los Angeles,US,34.0433,-118.2364,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,102.2,45.0,False
LOG-ABF5BC16AB14,USR-000061,2026-02-23 18:27:17,200.124.66.79,Los Angeles,US,34.0658,-118.2111,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,166.3,92.3,False
LOG-3C5A2331EE06,USR-000473,2026-02-23 18:27:44,162.195.220.154,Chicago,US,41.9018,-87.6991,desktop_firefox,Mozilla/5.0 (Macintosh),False,1,False,sms,81.9,0,False
LOG-5C848320FE5B,USR-000428,2026-02-23 18:27:58,162.78.156.86,Chicago,US,41.9277,-87.4707,tablet,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,104.1,67.5,False
LOG-9CA79F7C25B1,USR-000438,2026-02-23 18:29:02,162.208.166.182,Chicago,US,41.8807,-87.6502,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,136.0,11.1,False
LOG-17C72153702A,USR-000268,2026-02-23 18:29:44,162.130.171.159,Chicago,US,41.7504,-87.6612,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,142.2,108.6,False
LOG-1DA2CF43DED5,USR-000488,2026-02-23 18:32:46,156.169.235.187,Moscow,RU,55.695,37.5716,mobile_android,Mozilla/5.0 (iPhone),True,0,True,sms,40.7,103.2,True
LOG-24069F2107D2,USR-000462,2026-02-23 18:33:52,129.100.196.170,Sao Paulo,BR,-23.5305,-46.5004,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,1,False,sms,60.4,26.1,True
LOG-A6FFD33184AB,USR-000401,2026-02-23 18:35:13,200.242.177.198,Los Angeles,US,34.1179,-118.2507,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,144.7,43.4,False
LOG-370A54B7CBAA,USR-000069,2026-02-23 18:38:27,162.194.187.103,Chicago,US,41.8879,-87.6122,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,128.4,15.4,False
LOG-EECEA41E5BC8,USR-000189,2026-02-23 18:46:11,70.145.139.213,New York,US,40.7284,-74.0625,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,sms,90.6,69.8,False
LOG-101568E99194,USR-000090,2026-02-23 18:46:51,70.134.18.163,New York,US,40.6302,-73.9784,unknown,Mozilla/5.0 (Linux),True,0,False,sms,139.0,77.5,False
LOG-51049E1BE18D,USR-000226,2026-02-23 18:47:02,51.51.162.180,Houston,US,29.6918,-95.3854,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,email,91.0,101.2,False
LOG-DF275D1DEA47,USR-000399,2026-02-23 18:52:19,51.127.7.193,Houston,US,29.71,-95.4445,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,104.2,17.9,False
LOG-CBC47AF38F48,USR-000437,2026-02-23 18:53:33,70.118.172.130,New York,US,40.731,-74.0017,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,104.4,10.6,False
LOG-E2EA188C8D9A,USR-000486,2026-02-23 18:54:13,93.198.70.58,Miami,US,25.8517,-80.1429,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,hardware_key,104.4,102.8,False
LOG-A3C15F90C058,USR-000137,2026-02-23 18:55:38,200.123.231.148,Los Angeles,US,34.0898,-118.3017,tablet,Mozilla/5.0 (Linux),True,0,False,hardware_key,103.2,58.7,False
LOG-25B176F409EB,USR-000171,2026-02-23 18:56:16,200.229.3.181,Los Angeles,US,34.055,-118.2753,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,173.3,74.6,False
LOG-E9D8CE214BA0,USR-000266,2026-02-23 18:58:06,162.69.99.135,Chicago,US,41.85,-87.621,unknown,Mozilla/5.0 (iPhone),True,0,False,hardware_key,145.1,61.5,False
LOG-32A9A5DAC223,USR-000171,2026-02-23 18:58:57,200.77.20.211,Los Angeles,US,34.0269,-118.2784,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,109.9,20.8,False
LOG-62A45E99D478,USR-000163,2026-02-23 19:02:10,70.62.239.131,New York,US,40.6877,-73.9624,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,email,126.6,105.3,False
LOG-E5ACC4CB2705,USR-000391,2026-02-23 19:03:11,162.89.65.197,Chicago,US,41.8674,-87.5719,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,sms,154.0,77.2,False
LOG-68832511C94D,USR-000059,2026-02-23 19:03:18,162.25.28.1,Chicago,US,41.9172,-87.5933,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,111.7,6.3,False
LOG-4C591E24948D,USR-000105,2026-02-23 19:03:34,93.168.114.185,Miami,US,25.7821,-80.2373,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,83.4,104.9,False
LOG-9DFDC834201F,USR-000068,2026-02-23 19:07:32,162.193.41.10,Chicago,US,41.9614,-87.613,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,68.8,15.5,False
LOG-4BABEB1D5DFE,USR-000100,2026-02-23 19:13:20,200.28.32.163,Los Angeles,US,33.9437,-118.2007,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,70.6,10.8,False
LOG-80FAD48B2F6E,USR-000268,2026-02-23 19:17:33,162.103.127.116,Chicago,US,41.8707,-87.6546,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,92.8,81.8,False
LOG-B0A2363EEDD8,USR-000143,2026-02-23 19:23:36,93.6.177.120,Miami,US,25.7779,-80.157,mobile_ios,Mozilla/5.0 (Linux),True,0,False,sms,195.5,115.1,False
LOG-7AE2BC0792C5,USR-000069,2026-02-23 19:23:38,162.220.142.204,Chicago,US,41.8378,-87.6319,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,123.5,64.8,False
LOG-628990B2FAF4,USR-000238,2026-02-23 19:27:43,93.5.6.181,Miami,US,25.765,-80.2258,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,77.4,40.6,False
LOG-544A25F74682,USR-000496,2026-02-23 19:27:57,51.7.23.12,Houston,US,29.8108,-95.3741,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,hardware_key,147.1,44.0,False
LOG-934553FC8D88,USR-000214,2026-02-23 19:28:33,200.207.46.34,Los Angeles,US,34.0583,-118.3026,desktop_chrome,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,157.3,87.8,False
LOG-9FBC0E4E65D7,USR-000359,2026-02-23 19:28:42,162.220.22.212,Chicago,US,41.8369,-87.7107,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,168.2,6.2,False
LOG-8AA2F0148441,USR-000108,2026-02-23 19:32:29,51.154.243.43,Houston,US,29.7373,-95.3695,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,124.6,83.7,False
LOG-40BA0327D08C,USR-000064,2026-02-23 19:33:28,162.21.113.185,Chicago,US,41.7817,-87.7036,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,authenticator_app,130.0,46.7,False
LOG-B507166F9A87,USR-000147,2026-02-23 19:33:42,93.186.247.44,Miami,US,25.8755,-80.279,unknown,Mozilla/5.0 (Linux),True,0,False,sms,78.7,4.9,False
LOG-477A13F2FA57,USR-000432,2026-02-23 19:37:36,93.62.92.209,Miami,US,25.7135,-80.1306,mobile_ios,Mozilla/5.0 (Linux),True,0,False,email,123.6,58.0,False
LOG-49A6396209BA,USR-000471,2026-02-23 19:38:08,162.30.176.245,Chicago,US,41.9784,-87.6324,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,sms,138.7,22.3,False
LOG-26D7084F2972,USR-000250,2026-02-23 19:39:46,70.92.39.89,New York,US,40.7571,-74.0342,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,109.5,81.9,False
LOG-377D163F52F1,USR-000355,2026-02-23 19:43:08,93.144.150.61,Miami,US,25.8001,-80.2535,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,114.8,106.9,False
LOG-6FFA0BEC8FE9,USR-000241,2026-02-23 19:52:00,51.215.73.202,Houston,US,29.8448,-95.3395,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,41.0,30.0,False
LOG-E0517AD6C800,USR-000479,2026-02-23 19:57:02,51.211.243.236,Houston,US,29.7908,-95.3249,mobile_ios,Mozilla/5.0 (Linux),True,0,False,authenticator_app,149.5,48.3,False
LOG-ABF965806B24,USR-000262,2026-02-23 19:58:58,200.153.112.197,Los Angeles,US,34.1647,-118.2532,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,110.3,89.6,False
LOG-BD95A7708DDD,USR-000295,2026-02-23 20:02:26,200.178.196.70,Los Angeles,US,33.9533,-118.1601,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,116.3,114.2,False
LOG-38FA00DA6DF0,USR-000423,2026-02-23 20:03:05,200.27.178.250,Los Angeles,US,34.0375,-118.2237,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,166.8,33.0,False
LOG-57EBB0CF2B1C,USR-000235,2026-02-23 20:04:37,200.53.2.15,Los Angeles,US,34.0518,-118.3089,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,88.2,88.2,False
LOG-DED71ED5E7F6,USR-000036,2026-02-23 20:05:07,70.143.147.183,New York,US,40.7222,-74.043,unknown,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,108.4,102.0,False
LOG-86619A9CB33B,USR-000032,2026-02-23 20:05:19,162.6.184.62,Chicago,US,41.75,-87.6439,tablet,Mozilla/5.0 (iPhone),True,0,False,hardware_key,97.0,26.3,False
LOG-21E5290D23BC,USR-000013,2026-02-23 20:08:37,70.179.102.191,New York,US,40.6725,-73.9964,mobile_android,Mozilla/5.0 (iPhone),True,0,False,hardware_key,130.7,21.5,False
LOG-E87B078F216E,USR-000268,2026-02-23 20:13:09,162.151.100.107,Chicago,US,41.8795,-87.6564,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,100.1,99.5,False
LOG-CA5930472022,USR-000138,2026-02-23 20:15:30,51.104.158.62,Houston,US,29.791,-95.3926,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,107.0,48.6,False
LOG-E6F9CA81B8AD,USR-000229,2026-02-23 20:18:42,70.65.162.231,New York,US,40.7237,-73.9342,unknown,Mozilla/5.0 (iPhone),True,0,False,hardware_key,96.7,53.4,False
LOG-786E173D7FBA,USR-000169,2026-02-23 20:18:59,70.8.208.199,New York,US,40.6681,-73.9622,unknown,Mozilla/5.0 (Linux),True,0,False,hardware_key,158.3,65.7,False
LOG-525C9E116981,USR-000412,2026-02-23 20:19:43,200.248.176.60,Los Angeles,US,34.1244,-118.1629,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,95.6,48.7,False
LOG-FA0460F5B5BE,USR-000267,2026-02-23 20:25:02,51.108.214.195,Houston,US,29.786,-95.395,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,95.6,86.1,False
LOG-EE525540DFA2,USR-000181,2026-02-23 20:27:50,93.183.228.250,Miami,US,25.7075,-80.1771,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,162.5,59.9,False
LOG-4AD75DD0C4C6,USR-000418,2026-02-23 20:30:28,200.131.52.14,Los Angeles,US,34.0402,-118.2368,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,sms,112.5,14.9,False
LOG-AFD5DC5983AD,USR-000500,2026-02-23 20:31:35,51.215.15.223,Houston,US,29.6889,-95.3336,unknown,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,96.8,85.7,False
LOG-4C26CB1EDD86,USR-000089,2026-02-23 20:39:06,162.145.109.85,Chicago,US,41.844,-87.6626,mobile_android,Mozilla/5.0 (iPhone),True,0,False,email,121.8,15.7,False
LOG-BD833C9A567B,USR-000470,2026-02-23 20:39:52,93.174.34.189,Miami,US,25.8619,-80.192,mobile_ios,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,87.6,19.6,False
LOG-F0161AD1708C,USR-000116,2026-02-23 20:42:15,70.210.77.137,New York,US,40.6506,-73.9815,unknown,Mozilla/5.0 (Linux),True,0,False,sms,120.3,108.6,False
LOG-45D3A176D546,USR-000196,2026-02-23 20:42:22,93.253.44.59,Miami,US,25.7762,-80.1878,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,172.8,27.5,False
LOG-579E1F194CF5,USR-000371,2026-02-23 20:42:40,162.78.82.9,Chicago,US,41.9564,-87.6804,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,87.5,72.4,False
LOG-4270338FA01C,USR-000299,2026-02-23 20:44:34,200.157.107.209,Los Angeles,US,34.0429,-118.2663,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,141.5,119.5,False
LOG-ED60FE41F537,USR-000188,2026-02-23 20:50:23,51.198.233.72,Houston,US,29.7591,-95.3199,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,162.7,97.4,False
LOG-F2D2E5B9EBB2,USR-000274,2026-02-23 20:58:18,162.52.251.21,Chicago,US,41.9065,-87.6229,mobile_android,Mozilla/5.0 (iPhone),True,0,False,sms,111.7,33.4,False
LOG-429607BEA360,USR-000348,2026-02-23 20:59:26,162.116.57.91,Chicago,US,41.9288,-87.5889,desktop_firefox,Mozilla/5.0 (Macintosh),True,0,False,authenticator_app,163.9,15.6,False
LOG-3C37CF6AE44E,USR-000305,2026-02-23 21:01:11,51.182.178.246,Houston,US,29.7306,-95.2966,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,185.8,52.4,False
LOG-BA46D789827B,USR-000145,2026-02-23 21:02:01,162.249.202.136,Chicago,US,41.7924,-87.631,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,77.5,65.5,False
LOG-404AE78DC4C8,USR-000196,2026-02-23 21:04:36,93.154.96.189,Miami,US,25.7018,-80.1609,tablet,Mozilla/5.0 (Linux),True,0,False,hardware_key,99.3,117.9,False
LOG-78ECC0B3801C,USR-000188,2026-02-23 21:05:45,51.65.4.62,Houston,US,29.733,-95.2689,unknown,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,73.5,70.8,False
LOG-DDB3865B3497,USR-000365,2026-02-23 21:12:04,51.22.87.221,Houston,US,29.7944,-95.3829,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,hardware_key,96.1,55.8,False
LOG-29DAED5EB36C,USR-000136,2026-02-23 21:12:06,51.209.239.37,Houston,US,29.8517,-95.3937,desktop_chrome,Mozilla/5.0 (Macintosh),True,0,False,sms,103.7,71.1,False
LOG-952319B61478,USR-000115,2026-02-23 21:15:21,70.55.104.108,New York,US,40.7061,-73.9997,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,True,authenticator_app,143.7,97.7,False
LOG-B8A276E6B4EB,USR-000007,2026-02-23 21:15:35,70.176.123.205,New York,US,40.6416,-73.9618,desktop_firefox,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,38.1,35.3,False
LOG-FB046FDCA295,USR-000092,2026-02-23 21:17:52,93.126.132.252,Miami,US,25.8433,-80.1632,unknown,Mozilla/5.0 (Linux),True,0,False,sms,141.3,47.2,False
LOG-3E5CF1CEA2A9,USR-000172,2026-02-23 21:18:29,93.122.170.167,Lagos,NG,6.4919,3.3936,desktop_firefox,Mozilla/5.0 (Macintosh),True,2,False,hardware_key,63.7,86.6,True
LOG-C301C2AE6261,USR-000417,2026-02-23 21:18:58,200.202.185.56,Los Angeles,US,34.0172,-118.2567,desktop_chrome,Mozilla/5.0 (Linux),True,0,False,hardware_key,56.2,32.4,False
LOG-2804EF782BF1,USR-000071,2026-02-23 21:22:12,162.14.67.144,Chicago,US,41.9093,-87.6841,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,hardware_key,85.2,102.3,False
LOG-42262051B114,USR-000359,2026-02-23 21:24:19,162.114.128.195,Chicago,US,41.8833,-87.6901,mobile_android,Mozilla/5.0 (iPhone),True,0,False,sms,126.4,99.6,False
LOG-534975EA22EA,USR-000474,2026-02-23 21:26:38,51.249.217.111,Houston,US,29.7666,-95.3333,desktop_firefox,Mozilla/5.0 (iPhone),True,0,False,email,100.5,85.8,False
LOG-3E53344C2A22,USR-000122,2026-02-23 21:29:21,51.218.24.199,Houston,US,29.7138,-95.5143,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,85.6,81.6,False
LOG-10EC37443908,USR-000421,2026-02-23 21:30:42,162.63.147.45,Chicago,US,41.8411,-87.6412,mobile_android,Mozilla/5.0 (Macintosh),True,0,False,email,116.2,56.8,False
LOG-275482DCB789,USR-000149,2026-02-23 21:31:18,200.68.145.195,Los Angeles,US,34.1267,-118.1135,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,104.4,39.6,False
LOG-D1777DBB7A3D,USR-000012,2026-02-23 21:33:04,70.52.135.31,New York,US,40.7344,-73.9031,mobile_ios,Mozilla/5.0 (Macintosh),True,0,False,email,101.8,112.7,False
LOG-2A238227E5A2,USR-000478,2026-02-23 21:37:56,200.160.193.134,Los Angeles,US,33.9873,-118.2217,unknown,Mozilla/5.0 (Macintosh),True,0,False,sms,190.8,67.1,False
LOG-BD278A995589,USR-000479,2026-02-23 21:40:36,51.165.228.71,Houston,US,29.7862,-95.4052,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,email,87.1,16.4,False
LOG-1F8057004A8E,USR-000151,2026-02-23 21:46:51,200.175.14.30,Los Angeles,US,34.0254,-118.2564,mobile_android,Mozilla/5.0 (Windows NT 10.0),True,0,True,sms,138.5,63.6,False
LOG-FFE7DD60513E,USR-000496,2026-02-23 21:48:24,51.47.214.196,Houston,US,29.7739,-95.438,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,hardware_key,124.0,62.5,False
LOG-3418CB8A16BB,USR-000421,2026-02-23 21:55:49,162.143.235.60,Chicago,US,41.9368,-87.6115,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,122.3,46.3,False
LOG-44DF914AE616,USR-000160,2026-02-23 21:56:25,162.21.224.115,Chicago,US,41.904,-87.6135,mobile_android,Mozilla/5.0 (Linux),True,0,False,email,121.2,44.2,False
LOG-738201AE8C4C,USR-000005,2026-02-23 22:00:55,200.82.109.145,Los Angeles,US,34.0891,-118.263,tablet,Mozilla/5.0 (iPhone),True,0,False,authenticator_app,142.5,61.9,False
LOG-C69C8D438469,USR-000130,2026-02-23 22:02:54,70.195.247.19,New York,US,40.7111,-74.0368,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,115.4,24.0,False
LOG-05D951D7CD8F,USR-000105,2026-02-23 22:05:38,93.28.203.89,Miami,US,25.732,-80.1007,tablet,Mozilla/5.0 (Macintosh),True,0,False,hardware_key,147.8,16.5,False
LOG-53D54C637708,USR-000014,2026-02-23 22:10:45,70.131.100.208,New York,US,40.6741,-73.9736,desktop_firefox,Mozilla/5.0 (Linux),True,0,False,sms,103.6,101.2,False
LOG-37AD852C0B6E,USR-000200,2026-02-23 22:11:35,70.116.51.56,New York,US,40.7987,-74.0491,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,sms,151.3,41.3,False
LOG-89547714BFD5,USR-000266,2026-02-23 22:13:41,162.48.4.28,Chicago,US,41.8158,-87.6404,tablet,Mozilla/5.0 (Linux),True,0,False,sms,88.6,13.2,False
LOG-74FBC414A459,USR-000313,2026-02-23 22:14:56,200.167.127.142,Los Angeles,US,34.108,-118.2771,mobile_ios,Mozilla/5.0 (Windows NT 10.0),True,0,False,hardware_key,132.3,116.7,False
LOG-9FA09785E867,USR-000168,2026-02-23 22:17:09,51.243.14.75,Houston,US,29.8236,-95.4281,desktop_chrome,Mozilla/5.0 (iPhone),True,0,False,email,141.0,5.3,False
LOG-4F9F8D2D0F09,USR-000174,2026-02-23 22:18:34,93.205.249.196,Miami,US,25.775,-80.1758,tablet,Mozilla/5.0 (Windows NT 10.0),True,0,False,authenticator_app,140.1,73.5,False
